id_row,SEXE,ANNEE,CLASSE_AGE,CODE_CIM10,libelle_CIM10,label,indicateur,rang,frequence,age_median,nb_cas,asr
4879,Femme,2017,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,11,0.0,,0,0.0
4515,Homme,2014,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,5,,,0,0.0
4138,Homme,2019,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
4880,Femme,2018,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,8,0.0,,0,0.0
934,Femme,2021,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,6,0.0,,0,0.0
4123,Femme,2009,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
4125,Femme,2010,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
4142,Femme,2021,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
915,Femme,2011,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,0.0,,0,0.0
910,Femme,2008,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,8,0.0,,0,0.0
923,Homme,2016,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,0.0,,0,0.0
4518,Femme,2020,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,5,,,0,0.0
4124,Homme,2010,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
4135,Femme,2017,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
4132,Homme,2016,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,7,0.0,,0,0.0
4514,Femme,2013,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,5,,,0,0.0
930,Femme,2019,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,0.0,,0,0.0
927,Homme,2018,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,0.0,,0,0.0
924,Femme,2016,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,7,0.0,,0,0.0
920,Femme,2014,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,10,0.0,,0,0.0
4139,Femme,2019,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
919,Homme,2014,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,8,0.0,,0,0.0
918,Femme,2013,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,8,0.0,,0,0.0
4131,Homme,2015,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,7,0.0,,0,0.0
4561,Femme,2014,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,,,0,0.0
1125,Femme,2015,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,15,0.0,,0,0.0
1900,Homme,2010,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,19,0.0,,0,0.0
1903,Femme,2019,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,20,0.0,,0,0.0
1902,Femme,2018,25-49,C25,Tumeur maligne du pancréas,Pancréas,Incidence,19,0.0,,0,0.0
4307,Homme,2015,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,15,0.0,,0,0.0
5044,Femme,2017,25-49,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,16,0.0,,0,0.0
5040,Femme,2010,25-49,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,16,0.0,,0,0.0
1122,Homme,2014,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
4298,Homme,2009,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,15,0.0,,0,0.0
1118,Homme,2012,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
1135,Femme,2020,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,14,0.0,,0,0.0
1130,Homme,2018,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
4312,Homme,2018,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
1133,Femme,2019,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
4302,Homme,2011,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
5037,Homme,2009,25-49,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
1119,Femme,2012,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,15,0.0,,0,0.0
1123,Femme,2014,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,17,0.0,,0,0.0
4303,Femme,2011,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
4301,Femme,2010,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
5048,Femme,2021,25-49,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,16,0.0,,0,0.0
1136,Homme,2021,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
4316,Homme,2020,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
1126,Homme,2016,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
1111,Femme,2008,00-24,C25,Tumeur maligne du pancréas,Pancréas,Incidence,16,0.0,,0,0.0
4300,Homme,2010,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
4311,Femme,2017,00-24,C25,Tumeur maligne du pancréas,Pancréas,Mortalité,14,0.0,,0,0.0
3219,Femme,2009,75+,C43,Mélanome malin de la peau,Mélanomes,Incidence,17,0.0,,0,0.0
1026,Homme,2021,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
4225,Femme,2016,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,12,0.0,,0,0.0
1006,Femme,2009,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,13,0.0,,0,0.0
6331,Homme,2019,75+,C43,Mélanome malin de la peau,Mélanomes,Mortalité,17,0.0,,0,0.0
4959,Homme,2013,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,12,0.0,,0,0.0
5721,Femme,2010,50-74,C43,Mélanome malin de la peau,Mélanomes,Mortalité,17,0.0,,0,0.0
5728,Femme,2019,50-74,C43,Mélanome malin de la peau,Mélanomes,Mortalité,18,0.0,,0,0.0
3897,Homme,2018,Tous ages,C43,Mélanome malin de la peau,Mélanomes,Mortalité,19,0.0,,0,0.0
6326,Femme,2013,75+,C43,Mélanome malin de la peau,Mélanomes,Mortalité,16,0.0,,0,0.0
1017,Homme,2016,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
4232,Homme,2020,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,0.0,,0,0.0
4233,Homme,2021,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,0.0,,0,0.0
6333,Femme,2020,75+,C43,Mélanome malin de la peau,Mélanomes,Mortalité,17,0.0,,0,0.0
4539,Femme,2013,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,,,0,0.0
3222,Femme,2016,75+,C43,Mélanome malin de la peau,Mélanomes,Incidence,18,0.0,,0,0.0
3221,Femme,2014,75+,C43,Mélanome malin de la peau,Mélanomes,Incidence,18,0.0,,0,0.0
4955,Femme,2009,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,13,0.0,,0,0.0
5722,Femme,2011,50-74,C43,Mélanome malin de la peau,Mélanomes,Mortalité,18,0.0,,0,0.0
4540,Homme,2014,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,,,0,0.0
1018,Femme,2016,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
1003,Homme,2008,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
2595,Femme,2014,50-74,C43,Mélanome malin de la peau,Mélanomes,Incidence,20,0.0,,0,0.0
4216,Homme,2010,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,0.0,,0,0.0
4969,Femme,2018,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,13,0.0,,0,0.0
4231,Femme,2019,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,11,0.0,,0,0.0
4967,Femme,2017,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,14,0.0,,0,0.0
4960,Femme,2013,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,12,0.0,,0,0.0
5724,Homme,2014,50-74,C43,Mélanome malin de la peau,Mélanomes,Mortalité,18,0.0,,0,0.0
4230,Homme,2019,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,11,0.0,,0,0.0
4224,Homme,2016,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,12,0.0,,0,0.0
4964,Femme,2015,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,14,0.0,,0,0.0
4228,Homme,2018,00-24,C43,Mélanome malin de la peau,Mélanomes,Mortalité,10,0.0,,0,0.0
1004,Femme,2008,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
1012,Femme,2013,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,12,0.0,,0,0.0
4974,Homme,2021,25-49,C43,Mélanome malin de la peau,Mélanomes,Mortalité,13,0.0,,0,0.0
1016,Femme,2015,00-24,C43,Mélanome malin de la peau,Mélanomes,Incidence,11,0.0,,0,0.0
1193,Femme,2012,00-24,C50,Tumeur maligne du sein,Sein,Incidence,18,0.0,,0,0.0
1197,Femme,2014,00-24,C50,Tumeur maligne du sein,Sein,Incidence,19,0.0,,0,0.0
1190,Homme,2011,00-24,C50,Tumeur maligne du sein,Sein,Incidence,18,0.0,,0,0.0
1205,Femme,2018,00-24,C50,Tumeur maligne du sein,Sein,Incidence,17,0.0,,0,0.0
4577,Femme,2015,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,,,0,0.0
4362,Homme,2011,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
1943,Homme,2020,25-49,C50,Tumeur maligne du sein,Sein,Incidence,20,0.0,,0,0.0
3934,Homme,2009,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
1204,Homme,2018,00-24,C50,Tumeur maligne du sein,Sein,Incidence,19,0.0,,0,0.0
1201,Femme,2016,00-24,C50,Tumeur maligne du sein,Sein,Incidence,18,0.0,,0,0.0
5103,Homme,2015,25-49,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
4372,Homme,2018,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
3275,Homme,2008,75+,C50,Tumeur maligne du sein,Sein,Incidence,20,0.0,,0,0.0
1938,Homme,2014,25-49,C50,Tumeur maligne du sein,Sein,Incidence,21,0.0,,0,0.0
6398,Homme,2018,75+,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
4366,Homme,2013,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
3939,Homme,2018,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
6394,Homme,2011,75+,C50,Tumeur maligne du sein,Sein,Mortalité,19,0.0,,0,0.0
4376,Homme,2020,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
3284,Homme,2019,75+,C50,Tumeur maligne du sein,Sein,Incidence,21,0.0,,0,0.0
4367,Homme,2015,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,18,0.0,,0,0.0
3282,Homme,2017,75+,C50,Tumeur maligne du sein,Sein,Incidence,20,0.0,,0,0.0
5780,Homme,2009,50-74,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
1195,Femme,2013,00-24,C50,Tumeur maligne du sein,Sein,Incidence,19,0.0,,0,0.0
1199,Femme,2015,00-24,C50,Tumeur maligne du sein,Sein,Incidence,17,0.0,,0,0.0
4358,Homme,2009,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
5787,Homme,2018,50-74,C50,Tumeur maligne du sein,Sein,Mortalité,20,0.0,,0,0.0
1210,Femme,2021,00-24,C50,Tumeur maligne du sein,Sein,Incidence,18,0.0,,0,0.0
1187,Homme,2009,00-24,C50,Tumeur maligne du sein,Sein,Incidence,19,0.0,,0,0.0
5784,Homme,2014,50-74,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
5101,Homme,2013,25-49,C50,Tumeur maligne du sein,Sein,Mortalité,18,0.0,,0,0.0
641,Homme,2013,Tous ages,C50,Tumeur maligne du sein,Sein,Incidence,22,0.0,,0,0.0
1935,Homme,2011,25-49,C50,Tumeur maligne du sein,Sein,Incidence,22,0.0,,0,0.0
5097,Homme,2009,25-49,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
1186,Femme,2008,00-24,C50,Tumeur maligne du sein,Sein,Incidence,18,0.0,,0,0.0
5099,Homme,2011,25-49,C50,Tumeur maligne du sein,Sein,Mortalité,18,0.0,,0,0.0
5781,Homme,2011,50-74,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
6395,Homme,2012,75+,C50,Tumeur maligne du sein,Sein,Mortalité,20,0.0,,0,0.0
3280,Homme,2013,75+,C50,Tumeur maligne du sein,Sein,Incidence,20,0.0,,0,0.0
3937,Homme,2013,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,20,0.0,,0,0.0
3936,Homme,2012,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,21,0.0,,0,0.0
4360,Homme,2010,00-24,C50,Tumeur maligne du sein,Sein,Mortalité,17,0.0,,0,0.0
638,Homme,2008,Tous ages,C50,Tumeur maligne du sein,Sein,Incidence,21,0.0,,0,0.0
6397,Homme,2016,75+,C50,Tumeur maligne du sein,Sein,Mortalité,19,0.0,,0,0.0
2632,Homme,2008,50-74,C50,Tumeur maligne du sein,Sein,Incidence,20,0.0,,0,0.0
2580,Homme,2014,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,19,0.0,,0,0.0
4061,Homme,2009,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
591,Homme,2011,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
1791,Homme,2008,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,17,0.0,,0,0.0
3182,Homme,2009,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,14,0.0,,0,0.0
3190,Homme,2017,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,18,0.0,,0,0.0
5694,Homme,2019,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,18,0.0,,0,0.0
840,Femme,2012,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,5,0.0,,0,0.0
3193,Homme,2020,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
4852,Homme,2009,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,8,0.0,,0,0.0
1798,Homme,2015,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,15,0.0,,0,0.0
599,Homme,2019,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,21,0.0,,0,0.0
851,Homme,2018,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,6,0.0,,0,0.0
5690,Homme,2015,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,17,0.0,,0,0.0
1799,Homme,2016,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,19,0.0,,0,0.0
2587,Homme,2021,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
4079,Homme,2020,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
4071,Homme,2016,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,4,0.0,,0,0.0
5696,Homme,2021,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,17,0.0,,0,0.0
4500,Homme,2014,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,2,,,0,0.0
4863,Homme,2020,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,6,0.0,,0,0.0
588,Homme,2008,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,19,0.0,,0,0.0
2578,Homme,2012,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,19,0.0,,0,0.0
2576,Homme,2010,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
4076,Femme,2018,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
6287,Femme,2020,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,15,0.0,,0,0.0
3885,Homme,2021,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,19,0.0,,0,0.0
593,Homme,2013,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
595,Homme,2015,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,21,0.0,,0,0.0
3187,Homme,2014,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,17,0.0,,0,0.0
4072,Femme,2016,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,4,0.0,,0,0.0
2579,Homme,2013,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,19,0.0,,0,0.0
858,Femme,2021,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,3,0.0,,0,0.0
6285,Femme,2019,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,14,0.0,,0,0.0
6286,Homme,2020,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,19,0.0,,0,0.0
5685,Homme,2010,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,19,0.0,,0,0.0
4075,Homme,2018,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,2,0.0,,0,0.0
2586,Homme,2020,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,20,0.0,,0,0.0
4069,Homme,2013,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
5695,Homme,2020,50-74,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,19,0.0,,0,0.0
4860,Homme,2017,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,10,0.0,,0,0.0
4063,Homme,2010,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
594,Homme,2014,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,21,0.0,,0,0.0
853,Homme,2019,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,5,0.0,,0,0.0
3884,Homme,2020,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,20,0.0,,0,0.0
4073,Homme,2017,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,6,0.0,,0,0.0
4861,Homme,2018,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,9,0.0,,0,0.0
4855,Homme,2012,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,10,0.0,,0,0.0
1794,Homme,2011,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,17,0.0,,0,0.0
1796,Homme,2013,25-49,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,18,0.0,,0,0.0
4501,Femme,2014,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,2,,,0,0.0
6282,Femme,2017,75+,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,17,0.0,,0,0.0
4081,Femme,2021,00-24,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Mortalité,3,0.0,,0,0.0
1268,Femme,2011,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
4431,Homme,2009,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,21,0.0,,0,0.0
1265,Homme,2010,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
666,Homme,2017,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
5827,Homme,2009,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
4598,Femme,2020,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,21,,,0,0.0
5837,Homme,2019,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1273,Homme,2014,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
5175,Homme,2010,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,22,0.0,,0,0.0
6462,Homme,2021,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
2680,Homme,2019,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
3340,Homme,2009,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,22,0.0,,0,0.0
1974,Homme,2017,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
6461,Homme,2020,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
3969,Homme,2011,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1261,Homme,2008,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
1262,Femme,2008,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
1287,Homme,2021,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
4450,Homme,2021,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,21,0.0,,0,0.0
1264,Femme,2009,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
3342,Homme,2011,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
1971,Homme,2014,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,22,0.0,,0,0.0
2670,Homme,2009,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
2678,Homme,2017,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
6460,Homme,2019,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1276,Femme,2015,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
1281,Homme,2018,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
6451,Homme,2013,75+,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
5187,Homme,2019,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,22,0.0,,0,0.0
5835,Homme,2017,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1267,Homme,2011,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
4437,Homme,2012,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,21,0.0,,0,0.0
1976,Homme,2019,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,22,0.0,,0,0.0
5186,Homme,2018,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1269,Homme,2012,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
663,Homme,2014,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
1272,Femme,2013,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
2675,Homme,2014,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
5180,Homme,2014,25-49,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
1274,Femme,2014,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,21,0.0,,0,0.0
5832,Homme,2014,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,23,0.0,,0,0.0
4441,Homme,2016,00-24,C54,Tumeur maligne du corps de l'utérus,Utérus,Mortalité,21,0.0,,0,0.0
670,Homme,2021,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,23,0.0,,0,0.0
